Specification,Costs Multiplier,Number of Offers,American OptionSetName,British OptionSetName,American Exploitability,British Exploitability,Difference (British - American) Exploitability,American Calculation Time,British Calculation Time,Difference (British - American) Calculation Time,American P Files,British P Files,Difference (British - American) P Files,American D Answers,British D Answers,Difference (British - American) D Answers,American P Offer,British P Offer,Difference (British - American) P Offer,American D Offer,British D Offer,Difference (British - American) D Offer,American Trial,British Trial,Difference (British - American) Trial,American P Win Probability,British P Win Probability,Difference (British - American) P Win Probability,American P Wealth,British P Wealth,Difference (British - American) P Wealth,American D Wealth,British D Wealth,Difference (British - American) D Wealth,American Total Wealth,British Total Wealth,Difference (British - American) Total Wealth,American Wealth Loss,British Wealth Loss,Difference (British - American) Wealth Loss,American P Welfare,British P Welfare,Difference (British - American) P Welfare,American D Welfare,British D Welfare,Difference (British - American) D Welfare,American Pre-Dispute Social Welfare Loss,British Pre-Dispute Social Welfare Loss,Difference (British - American) Pre-Dispute Social Welfare Loss,American Social Welfare Loss,British Social Welfare Loss,Difference (British - American) Social Welfare Loss,American Opportunity Cost,British Opportunity Cost,Difference (British - American) Opportunity Cost,American Harm Cost,British Harm Cost,Difference (British - American) Harm Cost,American Truly Liable Harm Cost,British Truly Liable Harm Cost,Difference (British - American) Truly Liable Harm Cost,American Truly Not Liable Harm Cost,British Truly Not Liable Harm Cost,Difference (British - American) Truly Not Liable Harm Cost,American Expenditures,British Expenditures,Difference (British - American) Expenditures,American Defendant Excess Net Monetary Burden,British Defendant Excess Net Monetary Burden,Difference (British - American) Defendant Excess Net Monetary Burden,American Plaintiff Net Recovery Shortfall,British Plaintiff Net Recovery Shortfall,Difference (British - American) Plaintiff Net Recovery Shortfall,American Value If Settled,British Value If Settled,Difference (British - American) Value If Settled,American No Suit,British No Suit,Difference (British - American) No Suit,American No Answer,British No Answer,Difference (British - American) No Answer,American Settles,British Settles,Difference (British - American) Settles,American P Abandons,British P Abandons,Difference (British - American) P Abandons,American D Defaults,British D Defaults,Difference (British - American) D Defaults,American Mutual Give-Up Probability Before 50/50 Allocation,British Mutual Give-Up Probability Before 50/50 Allocation,Difference (British - American) Mutual Give-Up Probability Before 50/50 Allocation,American P Loses,British P Loses,Difference (British - American) P Loses,American P Wins,British P Wins,Difference (British - American) P Wins,American Appropriation,British Appropriation,Difference (British - American) Appropriation,American Reaches Bargaining,British Reaches Bargaining,Difference (British - American) Reaches Bargaining,American Settlement Unconditional,British Settlement Unconditional,Difference (British - American) Settlement Unconditional,American Settlement Conditional on Reaching Bargaining,British Settlement Conditional on Reaching Bargaining,Difference (British - American) Settlement Conditional on Reaching Bargaining,American Real Litigation Costs,British Real Litigation Costs,Difference (British - American) Real Litigation Costs,American Liability Transfer to Plaintiff,British Liability Transfer to Plaintiff,Difference (British - American) Liability Transfer to Plaintiff,American Fee-Shifting Transfer to Plaintiff,British Fee-Shifting Transfer to Plaintiff,Difference (British - American) Fee-Shifting Transfer to Plaintiff,American Total Net Transfer to Plaintiff,British Total Net Transfer to Plaintiff,Difference (British - American) Total Net Transfer to Plaintiff,American Meritorious-Plaintiff Net Recovery Shortfall,British Meritorious-Plaintiff Net Recovery Shortfall,Difference (British - American) Meritorious-Plaintiff Net Recovery Shortfall,American Nonliable-Defendant Net Burden,British Nonliable-Defendant Net Burden,Difference (British - American) Nonliable-Defendant Net Burden,American Liable-Defendant Excess Net Burden Above Damages,British Liable-Defendant Excess Net Burden Above Damages,Difference (British - American) Liable-Defendant Excess Net Burden Above Damages,American Net Outcome Fidelity Loss,British Net Outcome Fidelity Loss,Difference (British - American) Net Outcome Fidelity Loss
Low noise,2,10,Specification-LowNoise__Cost-2__Fee-American,Specification-LowNoise__Cost-2__Fee-British,0,0,0,237,248,11,0.60011000000000003,0.60011000000000003,0,0.12007,0.12007,0,0.43018299999999998,0.400474,-0.029709,0.050000000000000003,0.050000000000000003,0,0.056432000000000003,0.048058999999999998,-0.008373,0.50000199999999995,0.50687300000000002,0.0068710000000001,10.314500000000001,10.315899999999999,0.0013999999999985,9.4356100000000005,9.4392200000000006,0.0036100000000001,19.7501,19.755099999999999,0.004999999999999,0.249913,0.24489,-0.005023,10.314500000000001,10.315899999999999,0.0013999999999985,9.4356100000000005,9.4392200000000006,0.0036100000000001,0,0,0,0.249913,0.24489,-0.005023,0,0,0,0,0,0,0,0,0,0,0,0,0.249913,0.24489,-0.005023,0.17121500000000001,0.175174,0.003959,0.25518299999999999,0.253164,-0.002019,0.050000000000000003,0.050000000000000003,0,0.39989000000000002,0.39989000000000002,0,0.48004000000000002,0.48004000000000002,0,0.063637600000000002,0.069964299999999993,0.0063267,0,0,0,0,0.00204637,0.00204637,0,0,0,0.028216100000000001,0.0236993,-0.0045168,0.0282163,0.0243599,-0.0038564,0,0,0,0.12007,0.12007,0,0.0636376,0.0699643,0.0063267,0.530004164237528,0.582695927375697,0.0526917631381689,0.249913,0.24489,-0.005023,0.51143818,0.509944485,-0.001493695,0,0.00039636,0.00039636,0.51143818,0.510340845,-0.001097335,0.510357,0.506319,-0.004038,0.32385,0.317484,-0.006366,0.0185855,0.0328692,0.0142837,0.426398,0.428338,0.00194
Low noise,4,10,Specification-LowNoise__Cost-4__Fee-American,Specification-LowNoise__Cost-4__Fee-British,-1.7760000000000001E-15,1.7760000000000001E-15,0.0000000000000036,234,175,-59,0.59925099999999998,0.60011000000000003,0.0008590000000001,0.0808894,0.067466700000000004,-0.0134227,0.28150500000000001,0.27234799999999998,-0.009157,0.14999999999999999,0.050000000000000003,-0.1,0.0059899999999999997,0.0055589999999999997,-0.000431,0.53211299999999995,0.54556700000000002,0.0134540000000001,10.1738,10.177099999999999,0.0032999999999994,9.4109599999999993,9.41568,0.0047200000000007,19.584700000000002,19.5928,0.0080999999999989,0.41527199999999997,0.40721600000000002,-0.008056,10.1738,10.177099999999999,0.0032999999999994,9.4109599999999993,9.41568,0.0047200000000007,0,0,0,0.41527199999999997,0.40721600000000002,-0.008056,0,0,0,0,0,0,0,0,0,0,0,0,0.41527199999999997,0.40721600000000002,-0.008056,0.18199000000000001,0.179255,-0.002735,0.361763,0.359487,-0.002276,0.14999999999999999,0.050000000000000003,-0.1,0.40074900000000002,0.39989000000000002,-0.000859,0.51836199999999999,0.53264299999999998,0.014281,0.060343099999999997,0.042838300000000003,-0.0175048,0.00824053,0.016991085,0.008750555,0.0063159,0.002078605,-0.004237295,0.0029082000000000001,0.00183997,-0.00106823,0.00280255,0.0025260500000000002,-0.0002765,0.0031873000000000001,0.0030325999999999999,-0.0001547,0,0,0,0.0808894,0.0674667,-0.0134227,0.0603431,0.0428383,-0.0175048,0.745995148931751,0.634954725812882,-0.111040423118869,0.41527199999999997,0.40721600000000002,-0.008056,0.536916665,0.53989612,0.002979455,0,0.00060786,0.00060786,0.536916665,0.54050398,0.003587315,0.723514,0.718961,-0.004553,0.355072,0.349089,-0.005983,0.0089148,0.0094271,0.0005123,0.543753,0.538742,-0.005011
Mandatory filing and answering; no later exit,0.25,10,Specification-MandatoryFilingAnsweringNoExit__Cost-0.25__Fee-American,Specification-MandatoryFilingAnsweringNoExit__Cost-0.25__Fee-British,8.8820000000000011E-16,-1.7760000000000001E-15,-0.0000000000000027,76,38,-38,1,1,0,1,1,0,0.87759500000000001,0.78968300000000002,-0.087912,0.122403,0.210309,0.087906,0.83921100000000004,0.64523799999999998,-0.193973,0.49999199999999999,0.49999399999999999,0.000002,10.430999999999999,10.4383,0.0073000000000008,9.4310399999999994,9.4383099999999995,0.0072700000000001,19.862100000000002,19.8766,0.0144999999999982,0.13794100000000001,0.123393,-0.014548,10.430999999999999,10.4383,0.0073000000000008,9.4310399999999994,9.4383099999999995,0.0072700000000001,0,0,0,0.13794100000000001,0.123393,-0.014548,0,0,0,0,0,0,0,0,0,0,0,0,0.13794100000000001,0.123393,-0.014548,0.203185,0.20179,-0.001395,0.18159400000000001,0.169736,-0.011858,0.49999300000000002,0.49998900000000002,-0.000004,0,0,0,0,0,0,0.16078899999999999,0.35476200000000002,0.193973,0,0,0,0,0,0,0,0,0,0.41961199999999999,0.32262299999999999,-0.096989,0.419599,0.32261499999999999,-0.096984,0,0,0,1,1,0,0.160789,0.354762,0.193973,0.160789,0.354762,0.193973,0.13794100000000001,0.123393,-0.014548,0.499992374477,0.499992097618,-0.000000276859,-0,-0.0000006,-0.0000006,0.499992374477,0.499991497618,-0.000000876859,0.363193,0.339476,-0.023717,0.363183,0.339465,-0.023718,0.0431818,0.0641123,0.0209305,0.384779,0.371526,-0.013253
Mandatory filing and answering; no later exit,0.5,10,Specification-MandatoryFilingAnsweringNoExit__Cost-0.5__Fee-American,Specification-MandatoryFilingAnsweringNoExit__Cost-0.5__Fee-British,-1.7760000000000001E-15,-1.7760000000000001E-15,0,307,31,-276,1,1,0,1,1,0,0.87759500000000001,0.69412099999999999,-0.183474,0.122403,0.30586799999999997,0.183465,0.83921100000000004,0.44122499999999998,-0.397986,0.49999199999999999,0.49999500000000002,0.000003,10.3621,10.3919,0.0297999999999998,9.3620699999999992,9.3919200000000007,0.0298500000000015,19.7241,19.783799999999999,0.0596999999999994,0.27588200000000002,0.21618399999999999,-0.059698,10.3621,10.3919,0.0297999999999998,9.3620699999999992,9.3919200000000007,0.0298500000000015,0,0,0,0.27588200000000002,0.21618399999999999,-0.059698,0,0,0,0,0,0,0,0,0,0,0,0,0.27588200000000002,0.21618399999999999,-0.059698,0.26095400000000002,0.23899100000000001,-0.021963,0.21607899999999999,0.191279,-0.0248,0.49999300000000002,0.49998999999999999,-0.000003,0,0,0,0,0,0,0.16078899999999999,0.55877500000000002,0.397986,0,0,0,0,0,0,0,0,0,0.41961199999999999,0.22061500000000001,-0.198997,0.419599,0.22061,-0.198989,0,0,0,1,1,0,0.160789,0.558775,0.397986,0.160789,0.558775,0.397986,0.27588200000000002,0.21618399999999999,-0.059698,0.499992374477,0.49999191225,-0.000000462227,-0,-0.00000075,-0.00000075,0.499992374477,0.49999116225,-0.000001212227,0.432163,0.382564,-0.049599,0.432154,0.382552,-0.049602,0.0897506,0.0954261,0.0056755,0.477033,0.43027,-0.046763
Mandatory filing and answering; no later exit,1,10,Specification-MandatoryFilingAnsweringNoExit__Cost-1__Fee-American,Specification-MandatoryFilingAnsweringNoExit__Cost-1__Fee-British,0,2.6650000000000001E-15,0.0000000000000027,38,40,2,1,1,0,1,1,0,0.65098299999999998,0.596831,-0.054152,0.424674,0.40315200000000001,-0.021522,0.34429399999999999,0.25620500000000002,-0.088089,0.43179600000000001,0.49999700000000002,0.068201,10.3127,10.3116,-0.0010999999999992,9.2840100000000003,9.3115799999999993,0.027569999999999,19.596699999999998,19.623100000000001,0.0264000000000024,0.40328799999999998,0.376861,-0.026427,10.3127,10.3116,-0.0010999999999992,9.2840100000000003,9.3115799999999993,0.027569999999999,0,0,0,0.40328799999999998,0.376861,-0.026427,0,0,0,0,0,0,0,0,0,0,0,0,0.40328799999999998,0.376861,-0.026427,0.301952,0.30724400000000002,0.005292,0.25591599999999998,0.23247200000000001,-0.023444,0.55769100000000005,0.49998900000000002,-0.057702,0,0,0,0,0,0,0.65570600000000001,0.74379499999999998,0.088089,0,0,0,0,0,0,0,0,0,0.195629,0.12810299999999999,-0.067526,0.14866499999999999,0.12810199999999999,-0.020563,0,0,0,1,1,0,0.655706,0.743795,0.088089,0.655706,0.743795,0.088089,0.40328799999999998,0.376861,-0.026427,0.514346334846,0.499991318255,-0.014355016591,-0,-0.0000003,-0.0000003,0.514346334846,0.499991018255,-0.014355316591,0.511838,0.464949,-0.046889,0.550902,0.464935,-0.085967,0.0529965,0.149548,0.0965515,0.557868,0.539716,-0.0181520000000001
Mandatory filing and answering; no later exit,2,10,Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-American,Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British,8.8820000000000011E-16,-3.5529999999999999E-15,-0.0000000000000044,53,40,-13,1,1,0,1,1,0,0.49999500000000002,0.49999100000000002,-0.000004,0.499996,0.40315200000000001,-0.096844,0.118738,0.180253,0.061515,0.499996,0.57334499999999999,0.073349,10.164400000000001,10.1266,-0.0378000000000007,9.1643799999999995,9.1652699999999996,0.0008900000000001,19.328800000000001,19.291799999999999,-0.0370000000000026,0.67124300000000003,0.708152,0.036909,10.164400000000001,10.1266,-0.0378000000000007,9.1643799999999995,9.1652699999999996,0.0008900000000001,0,0,0,0.67124300000000003,0.708152,0.036909,0,0,0,0,0,0,0,0,0,0,0,0,0.67124300000000003,0.708152,0.036909,0.39640199999999998,0.44511499999999998,0.048713,0.36028700000000002,0.32674300000000001,-0.033544,0.49999500000000002,0.44092300000000001,-0.059072,0,0,0,0,0,0,0.88126199999999999,0.819747,-0.061515,0,0,0,0,0,0,0,0,0,0.059369499999999999,0.076905899999999999,0.0175364,0.059368600000000001,0.10334699999999999,0.0439784,0,0,0,1,1,0,0.881262,0.819747,-0.061515,0.881262,0.819747,-0.061515,0.67124300000000003,0.708152,0.036909,0.49999519369,0.464792306481,-0.035202887209,-0,0.01586466,0.01586466,0.49999519369,0.480656966481,-0.019338227209,0.720582,0.653495,-0.0670869999999999,0.720575,0.603537,-0.117038,0.0722199,0.28669,0.2144701,0.756689,0.771858,0.0151690000000001
Mandatory filing and answering; no later exit,4,10,Specification-MandatoryFilingAnsweringNoExit__Cost-4__Fee-American,Specification-MandatoryFilingAnsweringNoExit__Cost-4__Fee-British,0,-4.4410000000000002E-15,-0.0000000000000044,163,41,-122,1,1,0,1,1,0,0.46771699999999999,0.49999100000000002,0.032274,0.53227800000000003,0.49999300000000002,-0.032285,0.041005,0.118738,0.077733,0.49998799999999999,0.499996,0.000008,9.8753899999999994,9.8287499999999994,-0.04664,8.8754000000000008,8.8287700000000005,-0.0466300000000004,18.750800000000002,18.657499999999999,-0.0933000000000028,1.2492099999999999,1.34249,0.09328,9.8753899999999994,9.8287499999999994,-0.04664,8.8754000000000008,8.8287700000000005,-0.0466300000000004,0,0,0,1.2492099999999999,1.34249,0.09328,0,0,0,0,0,0,0,0,0,0,0,0,1.2492099999999999,1.34249,0.09328,0.62852200000000003,0.72557099999999997,0.0970489999999999,0.531227,0.47243000000000002,-0.058797,0.499998,0.49999100000000002,-0.000007,0,0,0,0,0,0,0.95899500000000004,0.88126199999999999,-0.0777330000000001,0,0,0,0,0,0,0,0,0,0.020503199999999999,0.059369499999999999,0.0388663,0.020502200000000002,0.059368600000000001,0.0388664,0,0,0,1,1,0,0.958995,0.881262,-0.0777330000000001,0.958995,0.881262,-0.0777330000000001,1.2492099999999999,1.34249,0.09328,0.49999778201,0.499991668642,-0.000006113368,-0,-0.00000108,-0.00000108,0.49999778201,0.499990588642,-0.000007193368,1.06247,0.944873,-0.117597,1.06246,0.944859,-0.117601,0.19457,0.506278,0.311708,1.159749,1.198001,0.0382520000000002
Mandatory filing and answering,0.25,10,Specification-MandatoryFilingAndAnswering__Cost-0.25__Fee-American,Specification-MandatoryFilingAndAnswering__Cost-0.25__Fee-British,-4.4410000000000002E-15,0,0.0000000000000044,143,133,-10,1,1,0,1,1,0,0.87759500000000001,0.78968300000000002,-0.087912,0.122403,0.210309,0.087906,0.83921100000000004,0.64523799999999998,-0.193973,0.49999199999999999,0.49999399999999999,0.000002,10.430999999999999,10.4383,0.0073000000000008,9.4310399999999994,9.4383099999999995,0.0072700000000001,19.862100000000002,19.8766,0.0144999999999982,0.13794100000000001,0.123393,-0.014548,10.430999999999999,10.4383,0.0073000000000008,9.4310399999999994,9.4383099999999995,0.0072700000000001,0,0,0,0.13794100000000001,0.123393,-0.014548,0,0,0,0,0,0,0,0,0,0,0,0,0.13794100000000001,0.123393,-0.014548,0.203185,0.20179,-0.001395,0.18159400000000001,0.169736,-0.011858,0.49999300000000002,0.49998900000000002,-0.000004,0,0,0,0,0,0,0.16078899999999999,0.35476200000000002,0.193973,0,0,0,0,0,0,0,0,0,0.41961199999999999,0.32262299999999999,-0.096989,0.419599,0.32261499999999999,-0.096984,0,0,0,1,1,0,0.160789,0.354762,0.193973,0.160789,0.354762,0.193973,0.13794100000000001,0.123393,-0.014548,0.499992374477,0.499992097618,-0.000000276859,-0,-0.0000006,-0.0000006,0.499992374477,0.499991497618,-0.000000876859,0.363193,0.339476,-0.023717,0.363183,0.339465,-0.023718,0.0431818,0.0641123,0.0209305,0.384779,0.371526,-0.013253
Mandatory filing and answering,0.5,10,Specification-MandatoryFilingAndAnswering__Cost-0.5__Fee-American,Specification-MandatoryFilingAndAnswering__Cost-0.5__Fee-British,0,-8.8820000000000011E-16,-0.0000000000000009,120,164,44,1,1,0,1,1,0,0.87759500000000001,0.69412099999999999,-0.183474,0.122403,0.30586799999999997,0.183465,0.83921100000000004,0.44122499999999998,-0.397986,0.49999199999999999,0.49999500000000002,0.000003,10.3621,10.3919,0.0297999999999998,9.3620699999999992,9.3919200000000007,0.0298500000000015,19.7241,19.783799999999999,0.0596999999999994,0.27588200000000002,0.21618399999999999,-0.059698,10.3621,10.3919,0.0297999999999998,9.3620699999999992,9.3919200000000007,0.0298500000000015,0,0,0,0.27588200000000002,0.21618399999999999,-0.059698,0,0,0,0,0,0,0,0,0,0,0,0,0.27588200000000002,0.21618399999999999,-0.059698,0.26095400000000002,0.23899100000000001,-0.021963,0.21607899999999999,0.191279,-0.0248,0.49999300000000002,0.49998999999999999,-0.000003,0,0,0,0,0,0,0.16078899999999999,0.55877500000000002,0.397986,0,0,0,0,0,0,0,0,0,0.41961199999999999,0.22061500000000001,-0.198997,0.419599,0.22061,-0.198989,0,0,0,1,1,0,0.160789,0.558775,0.397986,0.160789,0.558775,0.397986,0.27588200000000002,0.21618399999999999,-0.059698,0.499992374477,0.49999191225,-0.000000462227,-0,-0.00000075,-0.00000075,0.499992374477,0.49999116225,-0.000001212227,0.432163,0.382564,-0.049599,0.432154,0.382552,-0.049602,0.0897506,0.0954261,0.0056755,0.477033,0.43027,-0.046763
Mandatory filing and answering,1,10,Specification-MandatoryFilingAndAnswering__Cost-1__Fee-American,Specification-MandatoryFilingAndAnswering__Cost-1__Fee-British,8.8820000000000011E-16,2.6650000000000001E-15,0.0000000000000018,178,233,55,1,1,0,1,1,0,0.69412099999999999,0.77779900000000002,0.083678,0.210309,0.22217899999999999,0.01187,0.54156899999999997,0.28791299999999997,-0.253656,0.55996400000000002,0.499996,-0.059968,10.253500000000001,10.306800000000001,0.0533000000000001,9.2840699999999998,9.3068200000000001,0.0227500000000003,19.537500000000001,19.613600000000002,0.0761000000000003,0.46247100000000002,0.386374,-0.076097,10.253500000000001,10.306800000000001,0.0533000000000001,9.2840699999999998,9.3068200000000001,0.0227500000000003,0,0,0,0.46247100000000002,0.386374,-0.076097,0,0,0,0,0,0,0,0,0,0,0,0,0.46247100000000002,0.386374,-0.076097,0.32684600000000003,0.31586599999999998,-0.01098,0.27363199999999999,0.22880700000000001,-0.044825,0.395764,0.499971,0.104207,0,0,0,0,0,0,0.45843099999999998,0.38047999999999998,-0.077951,0,0.16580035,0.16580035,0,0.16580635,0.16580635,0,0.016904700000000002,0.0169047,0.23830999999999999,0.143957,-0.094353,0.303259,0.143955,-0.159304,0,0,0,1,1,0,0.458431,0.38048,-0.077951,0.458431,0.38048,-0.077951,0.46247100000000002,0.386374,-0.076097,0.484689486284,0.49999031608,0.015300829796,0,-0.0000006,-0.0000006,0.484689486284,0.49998971608,0.015300229796,0.54727,0.457621,-0.089649,0.501727,0.457607,-0.04412,0.15196,0.174121,0.022161,0.600478,0.544673,-0.055805
Mandatory filing and answering,2,10,Specification-MandatoryFilingAndAnswering__Cost-2__Fee-American,Specification-MandatoryFilingAndAnswering__Cost-2__Fee-British,-7.1050000000000001E-15,0,0.0000000000000071,430,275,-155,1,1,0,1,1,0,0.75691399999999998,0.81193400000000004,0.0550200000000001,0.243066,0.188029,-0.055037,0.28797400000000001,0.176568,-0.111406,0.499996,0.49999199999999999,-0.000004,10.1136,10.147,0.0334000000000003,9.1136199999999992,9.1470400000000005,0.0334200000000013,19.2272,19.2941,0.0669000000000004,0.77278400000000003,0.70594100000000004,-0.066843,10.1136,10.147,0.0334000000000003,9.1136199999999992,9.1470400000000005,0.0334200000000013,0,0,0,0.77278400000000003,0.70594100000000004,-0.066843,0,0,0,0,0,0,0,0,0,0,0,0,0.77278400000000003,0.70594100000000004,-0.066843,0.46366099999999999,0.458285,-0.005376,0.336592,0.30731000000000003,-0.029282,0.49997599999999998,0.49994,-0.000036,0,0,0,0,0,0,0.425456,0.30577700000000002,-0.119679,0.1432828,0.2588146,0.1155318,0.1432868,0.2588406,0.1155538,0.0136916,0.056373199999999998,0.0426816,0.143988,0.088285299999999997,-0.0557027,0.143986,0.0882825,-0.0557035,0,0,0,1,1,0,0.425456,0.305777,-0.119679,0.425456,0.305777,-0.119679,0.77278400000000003,0.70594100000000004,-0.066843,0.499990589056,0.49999325338,0.000002664324,-0,-0.00000168,-0.00000168,0.499990589056,0.49999157338,0.000000984324,0.673193,0.614628,-0.0585650000000001,0.67318,0.614618,-0.058562,0.254137,0.301949,0.047812,0.800253,0.765595,-0.034658
Mandatory filing and answering,4,10,Specification-MandatoryFilingAndAnswering__Cost-4__Fee-American,Specification-MandatoryFilingAndAnswering__Cost-4__Fee-British,1.7760000000000001E-15,-3.5529999999999999E-15,-0.0000000000000053,509,201,-308,1,1,0,1,1,0,0.83005099999999998,0.87759500000000001,0.047544,0.122403,0.122403,0,0.14618400000000001,0.118738,-0.027446,0.54034899999999997,0.499996,-0.040353,9.7950499999999998,9.8287499999999994,0.0336999999999996,8.8295300000000001,8.8287700000000005,-0.0007599999999997,18.624600000000001,18.657499999999999,0.0328999999999979,1.3754200000000001,1.34249,-0.0329300000000001,9.7950499999999998,9.8287499999999994,0.0336999999999996,8.8295300000000001,8.8287700000000005,-0.0007599999999997,0,0,0,1.3754200000000001,1.34249,-0.0329300000000001,0,0,0,0,0,0,0,0,0,0,0,0,1.3754200000000001,1.34249,-0.0329300000000001,0.71771399999999996,0.74065400000000003,0.0229400000000001,0.49743300000000001,0.463557,-0.033876,0.388625,0.49999300000000002,0.111368,0,0,0,0,0,0,0.213448,0.16078899999999999,-0.052659,0.3195519,0.3602435,0.0406916,0.3208159,0.3602295,0.0394136,0.0809338,0.104869,0.0239352,0.067193699999999995,0.059369499999999999,-0.0078242,0.078990500000000005,0.059368600000000001,-0.0196219,0,0,0,1,1,0,0.213448,0.160789,-0.052659,0.213448,0.160789,-0.052659,1.3754200000000001,1.34249,-0.0329300000000001,0.482757629,0.499991474477,0.017233845477,0,-0.00000108,-0.00000108,0.482757629,0.499990394477,0.017232765477,0.994879,0.927126,-0.067753,0.950335,0.927113,-0.0232220000000001,0.485086,0.554191,0.069105,1.215147,1.204211,-0.0109360000000001
Moderate symmetric risk aversion,0.25,10,Specification-ModerateRiskAversion__Cost-0.25__Fee-American,Specification-ModerateRiskAversion__Cost-0.25__Fee-British,-3.9789999999999995E-13,-2.8419999999999999E-13,0.0000000000001137,654,915,261,1,1,0,1,1,0,0.478323,0.57174199999999997,0.093419,0.51075499999999996,0.45930599999999999,-0.051449,0.16905800000000001,0.228522,0.059464,0.47803899999999999,0.50164699999999995,0.023608,10.451599999999999,10.456799999999999,0.0052000000000003,9.4607700000000001,9.4510199999999998,-0.0097500000000004,19.912299999999998,19.907900000000001,-0.0043999999999969,0.087679400000000005,0.092139200000000004,0.0044598,1000.09,1000.08,-0.0099999999999909,999.50999999999999,999.375,-0.134999999999991,0,0,0,0.087679400000000005,0.092139200000000004,0.0044598,0,0,0,0,0,0,0,0,0,0,0,0,0.087679400000000005,0.092139200000000004,0.0044598,0.200317,0.18406400000000001,-0.016253,0.200937,0.17013200000000001,-0.030805,0.49892300000000001,0.54220900000000005,0.043286,0,0,0,0,0,0,0.83094199999999996,0.69446600000000003,-0.136476,0,0.0653385,0.0653385,0,0.0116731,0.0116731,0,0,0,0.088241799999999995,0.113885,0.0256432,0.080816499999999999,0.114637,0.0338205,0,0,0,1,1,0,0.830942,0.694466,-0.136476,0.830942,0.694466,-0.136476,0.087679400000000005,0.092139200000000004,0.0044598,0.495392575466,0.502855815394,0.007463239928,-0,0.0000564,0.0000564,0.495392575466,0.502912215394,0.007519639928,0.40188,0.340268,-0.061612,0.393043,0.346061,-0.046982,0.007586,0.0220629,0.0144769,0.401254,0.354196,-0.047058
Moderate symmetric risk aversion,0.5,10,Specification-ModerateRiskAversion__Cost-0.5__Fee-American,Specification-ModerateRiskAversion__Cost-0.5__Fee-British,0,-6.2529999999999997E-13,-0.0000000000006253,590,5046,4456,1,0.82186999999999999,-0.17813,1,0.58607399999999998,-0.413926,0.52543099999999998,0.657551,0.13212,0.46428599999999998,0.17822399999999999,-0.286062,0.21979499999999999,0.120924,-0.098871,0.55049499999999996,0.496112,-0.054383,10.419700000000001,10.430300000000001,0.0106000000000002,9.3973099999999992,9.4459499999999998,0.0486400000000007,19.817,19.876300000000001,0.0593000000000004,0.18296899999999999,0.123734,-0.059235,1000.08,1000.0599999999999,-0.0200000000000955,999.36500000000001,999.298,-0.0670000000000073,0,0,0,0.18296899999999999,0.123734,-0.059235,0,0,0,0,0,0,0,0,0,0,0,0,0.18296899999999999,0.123734,-0.059235,0.23754800000000001,0.18362600000000001,-0.053922,0.20832700000000001,0.17636599999999999,-0.031961,0.44723800000000002,0.31845299999999999,-0.128785,0,0.17813000000000001,0.17813,0,0.23579600000000001,0.235796,0.70553500000000002,0.26507700000000001,-0.440458,0,0.0791073,0.0791073,0.0746696,0.1209652,0.0462956,0,0.023104400000000001,0.0231044,0.098799100000000001,0.060932,-0.0378671,0.12099600000000001,0.059991700000000002,-0.0610043,0,0,0,1,0.586074,-0.413926,0.705535,0.265077,-0.440458,0.705535,0.452292713889372,-0.253242286110628,0.18296899999999999,0.123734,-0.059235,0.51120766233,0.501167465881,-0.010040196449,0,-0.000141045,-0.000141045,0.51120766233,0.501026420881,-0.010181241449,0.416659,0.352737,-0.063922,0.436512,0.330867,-0.105645,0.0385788,0.0363806,-0.0021982,0.445875,0.359992,-0.085883
Moderate symmetric risk aversion,1,10,Specification-ModerateRiskAversion__Cost-1__Fee-American,Specification-ModerateRiskAversion__Cost-1__Fee-British,-5.6840000000000001E-14,-5.1160000000000006E-13,-0.0000000000004548,1077,3780,2703,1,0.71569000000000005,-0.28431,1,0.46029799999999998,-0.539702,0.49999300000000002,0.64347299999999996,0.14348,0.49999500000000002,0.37725999999999998,-0.122735,0.118738,0.022724999999999999,-0.096013,0.499996,0.56394999999999995,0.063954,10.3322,10.361800000000001,0.0296000000000003,9.3322000000000003,9.4550199999999993,0.122819999999999,19.664400000000001,19.816800000000001,0.1524,0.335621,0.18321599999999999,-0.152405,1000.0599999999999,1000.0599999999999,0,999.28099999999995,999.34900000000005,0.0680000000000973,0,0,0,0.335621,0.18321599999999999,-0.152405,0,0,0,0,0,0,0,0,0,0,0,0,0.335621,0.18321599999999999,-0.152405,0.26650400000000002,0.18082500000000001,-0.085679,0.25578699999999999,0.22387399999999999,-0.031913,0.49999300000000002,0.55000000000000004,0.050007,0,0.28431000000000001,0.28431,0,0.25539200000000001,0.255392,0.88126199999999999,0.171876,-0.709386,0,0.156779,0.156779,0,0.108919,0.108919,0,0,0,0.059369499999999999,0.0099090099999999993,-0.04946049,0.059368600000000001,0.012815500000000001,-0.0465531,0,0,0,1,0.460298,-0.539702,0.881262,0.171876,-0.709386,0.881262,0.373401578977097,-0.507860421022903,0.335621,0.18321599999999999,-0.152405,0.499993431166,0.4716583,-0.028335131166,-0,0.000871947,0.000871947,0.499993431166,0.472530247,-0.027463184166,0.511581,0.447754,-0.063827,0.511572,0.328143,-0.183429,0.0214296,0.0335025,0.0120729,0.522291,0.404699,-0.117592
