Specification,Costs Multiplier,Number of Offers,American OptionSetName,British OptionSetName,American Exploitability,British Exploitability,Difference (British - American) Exploitability,American Calculation Time,British Calculation Time,Difference (British - American) Calculation Time,American P Files,British P Files,Difference (British - American) P Files,American D Answers,British D Answers,Difference (British - American) D Answers,American P Offer,British P Offer,Difference (British - American) P Offer,American D Offer,British D Offer,Difference (British - American) D Offer,American Trial,British Trial,Difference (British - American) Trial,American P Win Probability,British P Win Probability,Difference (British - American) P Win Probability,American P Wealth,British P Wealth,Difference (British - American) P Wealth,American D Wealth,British D Wealth,Difference (British - American) D Wealth,American Total Wealth,British Total Wealth,Difference (British - American) Total Wealth,American Wealth Loss,British Wealth Loss,Difference (British - American) Wealth Loss,American P Welfare,British P Welfare,Difference (British - American) P Welfare,American D Welfare,British D Welfare,Difference (British - American) D Welfare,American Pre-Dispute Social Welfare Loss,British Pre-Dispute Social Welfare Loss,Difference (British - American) Pre-Dispute Social Welfare Loss,American Social Welfare Loss,British Social Welfare Loss,Difference (British - American) Social Welfare Loss,American Opportunity Cost,British Opportunity Cost,Difference (British - American) Opportunity Cost,American Harm Cost,British Harm Cost,Difference (British - American) Harm Cost,American Truly Liable Harm Cost,British Truly Liable Harm Cost,Difference (British - American) Truly Liable Harm Cost,American Truly Not Liable Harm Cost,British Truly Not Liable Harm Cost,Difference (British - American) Truly Not Liable Harm Cost,American Expenditures,British Expenditures,Difference (British - American) Expenditures,American Defendant Excess Net Monetary Burden,British Defendant Excess Net Monetary Burden,Difference (British - American) Defendant Excess Net Monetary Burden,American Plaintiff Net Recovery Shortfall,British Plaintiff Net Recovery Shortfall,Difference (British - American) Plaintiff Net Recovery Shortfall,American Value If Settled,British Value If Settled,Difference (British - American) Value If Settled,American No Suit,British No Suit,Difference (British - American) No Suit,American No Answer,British No Answer,Difference (British - American) No Answer,American Settles,British Settles,Difference (British - American) Settles,American P Abandons,British P Abandons,Difference (British - American) P Abandons,American D Defaults,British D Defaults,Difference (British - American) D Defaults,American Mutual Give-Up Probability Before 50/50 Allocation,British Mutual Give-Up Probability Before 50/50 Allocation,Difference (British - American) Mutual Give-Up Probability Before 50/50 Allocation,American P Loses,British P Loses,Difference (British - American) P Loses,American P Wins,British P Wins,Difference (British - American) P Wins,American Appropriation,British Appropriation,Difference (British - American) Appropriation,American Reaches Bargaining,British Reaches Bargaining,Difference (British - American) Reaches Bargaining,American Settlement Unconditional,British Settlement Unconditional,Difference (British - American) Settlement Unconditional,American Settlement Conditional on Reaching Bargaining,British Settlement Conditional on Reaching Bargaining,Difference (British - American) Settlement Conditional on Reaching Bargaining,American Real Litigation Costs,British Real Litigation Costs,Difference (British - American) Real Litigation Costs,American Liability Transfer to Plaintiff,British Liability Transfer to Plaintiff,Difference (British - American) Liability Transfer to Plaintiff,American Fee-Shifting Transfer to Plaintiff,British Fee-Shifting Transfer to Plaintiff,Difference (British - American) Fee-Shifting Transfer to Plaintiff,American Total Net Transfer to Plaintiff,British Total Net Transfer to Plaintiff,Difference (British - American) Total Net Transfer to Plaintiff,American Meritorious-Plaintiff Net Recovery Shortfall,British Meritorious-Plaintiff Net Recovery Shortfall,Difference (British - American) Meritorious-Plaintiff Net Recovery Shortfall,American Nonliable-Defendant Net Burden,British Nonliable-Defendant Net Burden,Difference (British - American) Nonliable-Defendant Net Burden,American Liable-Defendant Excess Net Burden Above Damages,British Liable-Defendant Excess Net Burden Above Damages,Difference (British - American) Liable-Defendant Excess Net Burden Above Damages,American Net Outcome Fidelity Loss,British Net Outcome Fidelity Loss,Difference (British - American) Net Outcome Fidelity Loss
Low noise plus moderate risk aversion,0.25,10,Specification-LowNoiseModerateRiskAversion__Cost-0.25__Fee-American,Specification-LowNoiseModerateRiskAversion__Cost-0.25__Fee-British,-1.7050000000000001E-13,-5.6840000000000001E-14,0.0000000000001137,3,3,0,1,1,0,1,1,0,0.54339999999999999,0.53764699999999999,-0.005753,0.45697500000000002,0.475493,0.018518,0.120349,0.13364300000000001,0.013294,0.49105199999999999,0.46264899999999998,-0.028403,10.4602,10.4641,0.0038999999999998,9.4558199999999992,9.4508399999999995,-0.0049799999999998,19.916,19.914999999999999,-0.0010000000000012,0.084026199999999995,0.085023199999999993,0.000997,1000.08,1000.08,0,999.41999999999996,999.38199999999995,-0.0380000000000109,0,0,0,0.084026199999999995,0.085023199999999993,0.000997,0,0,0,0,0,0,0,0,0,0,0,0,0.084026199999999995,0.085023199999999993,0.000997,0.16961899999999999,0.17083300000000001,0.001214,0.16314799999999999,0.15826599999999999,-0.004882,0.49245499999999998,0.50400400000000001,0.011549,0,0,0,0,0,0,0.76909899999999998,0.83516500000000005,0.0660660000000001,0.0462253,0.00655296,-0.03967234,0.0643268,0.0246392,-0.0396876,0,0,0,0.061251199999999999,0.071813100000000005,0.0105619,0.059097499999999997,0.061829799999999997,0.0027323,0,0,0,1,1,0,0.769099,0.835165,0.0660660000000001,0.769099,0.835165,0.0660660000000001,0.084026199999999995,0.085023199999999993,0.000997,0.502170948045,0.50739550066,0.0052245526150001,-0,-0.0007487475,-0.0007487475,0.502170948045,0.50664675316,0.004475805115,0.32629,0.316526,-0.0097640000000001,0.330676,0.330087,-0.000589,0.0085671,0.0115838,0.0030167,0.332767,0.329099,-0.003668
Low noise plus moderate risk aversion,0.5,10,Specification-LowNoiseModerateRiskAversion__Cost-0.5__Fee-American,Specification-LowNoiseModerateRiskAversion__Cost-0.5__Fee-British,5.6840000000000001E-14,-5.6840000000000001E-14,-0.0000000000001137,3,3,0,0.70091999999999999,0.70091999999999999,0,0.50563100000000005,0.401922,-0.103709,0.65730299999999997,0.58765599999999996,-0.069647,0.45752599999999999,0.37134200000000001,-0.086184,0.10799400000000001,0.056432000000000003,-0.051562,0.500004,0.50000199999999995,-0.0000020000000001,10.4221,10.4411,0.0190000000000001,9.47119,9.46767,-0.00352,19.8933,19.908799999999999,0.0154999999999994,0.10668999999999999,0.091177999999999995,-0.015512,1000.08,1000.0700000000001,-0.0099999999999909,999.40099999999995,999.35400000000004,-0.0469999999999118,0,0,0,0.10668999999999999,0.091177999999999995,-0.015512,0,0,0,0,0,0,0,0,0,0,0,0,0.10668999999999999,0.091177999999999995,-0.015512,0.15673599999999999,0.153945,-0.002791,0.18085000000000001,0.16608999999999999,-0.01476,0.62892300000000001,0.46488000000000002,-0.164043,0.29908000000000001,0.29908000000000001,0,0.19528899999999999,0.29899799999999999,0.103709,0.268986,0.258907,-0.010079,0.0643248,0.03620769,-0.02811711,0.0643268,0.05037509,-0.01395171,0,0.0054897799999999997,0.00548978,0.053996299999999997,0.028216100000000001,-0.0257802,0.053997299999999998,0.0282163,-0.025781,0,0,0,0.505631,0.401922,-0.103709,0.268986,0.258907,-0.010079,0.531980831871463,0.644172252327566,0.112191420456103,0.10668999999999999,0.091177999999999995,-0.015512,0.482784582078,0.49795007616,0.015165494082,0,0.00000003,0.00000003,0.482784582078,0.49795010616,0.015165524082,0.361693,0.332174,-0.029519,0.293692,0.290689,-0.003003,0.0197838,0.0172048,-0.002579,0.337586,0.320035,-0.017551
Low noise plus moderate risk aversion,1,10,Specification-LowNoiseModerateRiskAversion__Cost-1__Fee-American,Specification-LowNoiseModerateRiskAversion__Cost-1__Fee-British,5.6840000000000001E-14,1.1369999999999999E-13,0.0000000000000569,4,4,0,0.60011000000000003,0.60011000000000003,0,0.12007,0.20522699999999999,0.085157,0.44148900000000002,0.54674199999999995,0.105253,0.050000000000000003,0.28336800000000001,0.233368,0.056432000000000003,0.017469999999999999,-0.038962,0.50000199999999995,0.64184200000000002,0.14184,10.413,10.383699999999999,-0.029300000000001,9.4620899999999999,9.4902599999999993,0.0281699999999994,19.875,19.873999999999999,-0.0010000000000012,0.124957,0.12604099999999999,0.001084,1000.0700000000001,1000.0700000000001,0,999.35199999999998,999.37900000000002,0.0270000000000437,0,0,0,0.124957,0.12604099999999999,0.001084,0,0,0,0,0,0,0,0,0,0,0,0,0.124957,0.12604099999999999,0.001084,0.15242700000000001,0.14078499999999999,-0.011642,0.188696,0.204013,0.015317,0.050000000000000003,0.36434100000000003,0.314341,0.39989000000000002,0.39989000000000002,0,0.48004000000000002,0.39488299999999998,-0.085157,0.063637600000000002,0.081564600000000001,0.017927,0,0.067153,0.067153,0,0.0390397,0.0390397,0,0,0,0.028216100000000001,0.0062568399999999996,-0.02195926,0.0282163,0.011212700000000001,-0.0170036,0,0,0,0.12007,0.205227,0.085157,0.0636376,0.0815646,0.017927,0.530004164237528,0.397436009881741,-0.132568154355787,0.124957,0.12604099999999999,0.001084,0.51143818,0.4748527279286,-0.0365854520714,0,0.001486758,0.001486758,0.51143818,0.4763394859286,-0.0350986940714,0.377385,0.408018,0.030633,0.295566,0.266467,-0.029099,0.0092927,0.0151069,0.0058142,0.341123,0.344798,0.003675
Low noise plus moderate risk aversion,2,10,Specification-LowNoiseModerateRiskAversion__Cost-2__Fee-American,Specification-LowNoiseModerateRiskAversion__Cost-2__Fee-British,2.2739999999999997E-13,-2.2739999999999997E-13,-0.0000000000004548,3,3,0,0.60011000000000003,0.50000999999999995,-0.1001,0.099036899999999997,0.120071,0.0210341,0.33138699999999999,0.52089300000000005,0.189506,0.17882600000000001,0.41486699999999999,0.236041,0.013238,0.000861,-0.012377,0.376471,0.65392399999999995,0.277453,10.3477,10.286,-0.0617000000000001,9.4346300000000003,9.5274699999999992,0.0928399999999989,19.782299999999999,19.813500000000001,0.0312000000000019,0.21768699999999999,0.18654100000000001,-0.031146,1000.0599999999999,1000.0599999999999,0,999.31899999999996,999.43899999999996,0.120000000000005,0,0,0,0.21768699999999999,0.18654100000000001,-0.031146,0,0,0,0,0,0,0,0,0,0,0,0,0.21768699999999999,0.18654100000000001,-0.031146,0.16783999999999999,0.119756,-0.048084,0.23927999999999999,0.27418799999999999,0.034908,0.12628200000000001,0.45000000000000001,0.323718,0.39989000000000002,0.49998999999999999,0.1001,0.50107299999999999,0.37993900000000003,-0.121134,0.0611552,0.080938300000000005,0.0197831,0.006731,0.0191084,0.0123774,0.0179127,0.0191635,0.0012508,0,0,0,0.0082542499999999994,0.00029782000000000002,-0.00795643,0.0049836999999999998,0.00056269999999999996,-0.004421,0,0,0,0.0990369,0.120071,0.0210341,0.0611552,0.0809383,0.0197831,0.617499134161106,0.674086998525872,0.0565878643647659,0.21768699999999999,0.18654100000000001,-0.031146,0.5316922009664,0.436087435,-0.0956047659664,-0,0.000158928,0.000158928,0.5316922009664,0.436246363,-0.0954458379664,0.478552,0.548367,0.0698150000000001,0.326831,0.231205,-0.095626,0.0088544,0.0083115,-0.0005429,0.40712,0.393944,-0.013176
Low noise plus moderate risk aversion,4,10,Specification-LowNoiseModerateRiskAversion__Cost-4__Fee-American,Specification-LowNoiseModerateRiskAversion__Cost-4__Fee-British,0,-1.1369999999999999E-13,-0.0000000000001137,3,3,0,0.50000999999999995,0.50000999999999995,0,0.0311051,0.056432299999999998,0.0253272,0.160834,0.35777599999999998,0.196942,0.15740499999999999,0.33940900000000002,0.182004,0.00071699999999999997,6.3790000000000003E-06,-0.000710621,0.65732699999999999,0.65708100000000003,-0.000246,10.173299999999999,10.162100000000001,-0.0111999999999988,9.5071700000000003,9.5040099999999992,-0.0031600000000012,19.680499999999999,19.6661,-0.0143999999999984,0.31952900000000001,0.33387299999999998,0.014344,1000.04,1000.04,0,999.41099999999994,999.41099999999994,0,0,0,0,0.31952900000000001,0.33387299999999998,0.014344,0,0,0,0,0,0,0,0,0,0,0,0,0.31952900000000001,0.33387299999999998,0.014344,0.12668699999999999,0.12807299999999999,0.001386,0.364514,0.37068699999999999,0.006173,0.13126699999999999,0.34999999999999998,0.218733,0.49998999999999999,0.49998999999999999,0,0.46890500000000002,0.44357799999999997,-0.025327,0.0250043,0.050552399999999997,0.0255481,0.00430725,0.00502061,0.00071336,0.00107675,0.000852901,-0.000223849,0,0,0,0.00024562,2.1875499999999999E-06,-0.00024343245,0.00047120000000000002,4.1917E-06,-0.0004670083,0,0,0,0.0311051,0.0564323,0.0253272,0.0250043,0.0505524,0.0255481,0.803864961051403,0.895806125215524,0.091941164164121,0.31952900000000001,0.33387299999999998,0.014344,0.4737351894481,0.4621284327,-0.0116067567481,0,0.00000240498,0.00000240498,0.4737351894481,0.46213083768,-0.0116043517681,0.729015,0.741361,0.0123460000000001,0.251884,0.255472,0.003588,0.0014939,0.0006777,-0.0008162,0.491201,0.49876,0.007559
Low noise,0.25,10,Specification-LowNoise__Cost-0.25__Fee-American,Specification-LowNoise__Cost-0.25__Fee-British,0,-8.8820000000000011E-16,-0.0000000000000009,3,3,0,1,1,0,1,1,0,0.68082799999999999,0.68082799999999999,0,0.319187,0.319187,0,0.401922,0.401922,0,0.500004,0.500004,0,10.4474,10.4474,0,9.4474199999999993,9.4474199999999993,0,19.8949,19.8949,0,0.105144,0.105144,0,10.4474,10.4474,0,9.4474199999999993,9.4474199999999993,0,0,0,0,0.105144,0.105144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105144,0.105144,0,0.17438300000000001,0.18032000000000001,0.005937,0.16524800000000001,0.16205,-0.003198,0.50001300000000004,0.50001300000000004,0,0,0,0,0,0,0,0.598078,0.598078,0,0,0,0,0,0,0,0,0,0,0.200959,0.200959,0,0.200962,0.200962,0,0,0,0,1,1,0,0.598078,0.598078,0,0.598078,0.598078,0,0.105144,0.105144,0,0.500008775014,0.500008775014,0,0,0.000000225,0.000000225,0.500008775014,0.500009000014,0.000000225,0.33049,0.324094,-0.006396,0.330502,0.324105,-0.006397,0.0182703,0.0365406,0.0182703,0.339631,0.34237,0.002739
Low noise,0.5,10,Specification-LowNoise__Cost-0.5__Fee-American,Specification-LowNoise__Cost-0.5__Fee-British,3.5529999999999999E-15,8.8820000000000011E-16,-0.0000000000000027,3,3,0,0.70091999999999999,0.70091999999999999,0,0.301873,0.301873,0,0.80849499999999996,0.61102699999999999,-0.197468,0.084581600000000007,0.050000000000000003,-0.0345816,0.301873,0.20522699999999999,-0.096646,0.38208500000000001,0.50000199999999995,0.117917,10.4392,10.438499999999999,-0.0007000000000001,9.4403299999999994,9.45547,0.0151400000000006,19.8795,19.893999999999998,0.0144999999999982,0.12049,0.105994,-0.014496,10.4392,10.438499999999999,-0.0007000000000001,9.4403299999999994,9.45547,0.0151400000000006,0,0,0,0.12049,0.105994,-0.014496,0,0,0,0,0,0,0,0,0,0,0,0,0.12049,0.105994,-0.014496,0.17021600000000001,0.16742599999999999,-0.00279,0.16519800000000001,0.16470199999999999,-0.000496,,0.050000000000000003,,0.29908000000000001,0.29908000000000001,0,0.39904699999999999,0.39904699999999999,0,0,0.096646499999999996,0.0966465,0,0,0,0,0,0,0,0,0,0.186532,0.102613,-0.083919,0.115341,0.102614,-0.012727,0,0,0,0.301873,0.301873,0,0,0.0966465,0.0966465,0,0.320156158384486,0.320156158384486,0.12049,0.105994,-0.014496,0.514388,0.506493325,-0.007894675,-0,0.00000015,0.00000015,0.514388,0.506493475,-0.007894525,0.33039,0.329399,-0.000991,0.321176,0.299796,-0.02138,0.0192601,0.0350601,0.0158,0.335414,0.332128,-0.003286
Low noise,1,10,Specification-LowNoise__Cost-1__Fee-American,Specification-LowNoise__Cost-1__Fee-British,5.3290000000000004E-15,-3.5529999999999999E-15,-0.0000000000000089,3,3,0,0.60011000000000003,0.60011000000000003,0,0.20522699999999999,0.155552,-0.049675,0.83604100000000003,0.63712999999999997,-0.198911,0.16395899999999999,0.050000000000000003,-0.113959,0.20522699999999999,0.079951999999999995,-0.125275,0.50000199999999995,0.45783499999999999,-0.042167,10.3767,10.4033,0.0266000000000002,9.4409299999999998,9.4594000000000005,0.0184700000000007,19.817599999999999,19.8627,0.0451000000000015,0.182369,0.13733500000000001,-0.045034,10.3767,10.4033,0.0266000000000002,9.4409299999999998,9.4594000000000005,0.0184700000000007,0,0,0,0.182369,0.13733500000000001,-0.045034,0,0,0,0,0,0,0,0,0,0,0,0,0.182369,0.13733500000000001,-0.045034,0.17496100000000001,0.161631,-0.01333,0.20680399999999999,0.191909,-0.014895,,0.050000000000000003,,0.39989000000000002,0.39989000000000002,0,0.39488299999999998,0.44455800000000001,0.049675,0,0.037913799999999998,0.0379138,0,0.01345123,0.01345123,0,0.02423503,0.02423503,0,0.00141606,0.00141606,0.102613,0.043347200000000002,-0.0592658,0.102614,0.036604900000000003,-0.0660091,0,0,0,0.205227,0.155552,-0.049675,0,0.0379138,0.0379138,0,0.243737142563259,0.243737142563259,0.182369,0.13733500000000001,-0.045034,0.497497,0.50729362,0.00979662,0,-0.00202269,-0.00202269,0.497497,0.50527093,0.00777393,0.413602,0.383812,-0.02979,0.314866,0.294962,-0.019904,0.0350601,0.0283048,-0.0067553,0.381765,0.35354,-0.028225
Low noise,2,10,Specification-LowNoise__Cost-2__Fee-American,Specification-LowNoise__Cost-2__Fee-British,0,0,0,3,3,0,0.60011000000000003,0.60011000000000003,0,0.12007,0.12007,0,0.43018299999999998,0.400474,-0.029709,0.050000000000000003,0.050000000000000003,0,0.056432000000000003,0.048058999999999998,-0.008373,0.50000199999999995,0.50687300000000002,0.0068710000000001,10.314500000000001,10.315899999999999,0.0013999999999985,9.4356100000000005,9.4392200000000006,0.0036100000000001,19.7501,19.755099999999999,0.004999999999999,0.249913,0.24489,-0.005023,10.314500000000001,10.315899999999999,0.0013999999999985,9.4356100000000005,9.4392200000000006,0.0036100000000001,0,0,0,0.249913,0.24489,-0.005023,0,0,0,0,0,0,0,0,0,0,0,0,0.249913,0.24489,-0.005023,0.17121500000000001,0.175174,0.003959,0.25518299999999999,0.253164,-0.002019,0.050000000000000003,0.050000000000000003,0,0.39989000000000002,0.39989000000000002,0,0.48004000000000002,0.48004000000000002,0,0.063637600000000002,0.069964299999999993,0.0063267,0,0,0,0,0.00204637,0.00204637,0,0,0,0.028216100000000001,0.0236993,-0.0045168,0.0282163,0.0243599,-0.0038564,0,0,0,0.12007,0.12007,0,0.0636376,0.0699643,0.0063267,0.530004164237528,0.582695927375697,0.0526917631381689,0.249913,0.24489,-0.005023,0.51143818,0.509944485,-0.001493695,0,0.00039636,0.00039636,0.51143818,0.510340845,-0.001097335,0.510357,0.506319,-0.004038,0.32385,0.317484,-0.006366,0.0185855,0.0328692,0.0142837,0.426398,0.428338,0.00194
Low noise,4,10,Specification-LowNoise__Cost-4__Fee-American,Specification-LowNoise__Cost-4__Fee-British,-1.7760000000000001E-15,1.7760000000000001E-15,0.0000000000000036,3,4,1,0.59925099999999998,0.60011000000000003,0.0008590000000001,0.0808894,0.067466700000000004,-0.0134227,0.28150500000000001,0.27234799999999998,-0.009157,0.14999999999999999,0.050000000000000003,-0.1,0.0059899999999999997,0.0055589999999999997,-0.000431,0.53211299999999995,0.54556700000000002,0.0134540000000001,10.1738,10.177099999999999,0.0032999999999994,9.4109599999999993,9.41568,0.0047200000000007,19.584700000000002,19.5928,0.0080999999999989,0.41527199999999997,0.40721600000000002,-0.008056,10.1738,10.177099999999999,0.0032999999999994,9.4109599999999993,9.41568,0.0047200000000007,0,0,0,0.41527199999999997,0.40721600000000002,-0.008056,0,0,0,0,0,0,0,0,0,0,0,0,0.41527199999999997,0.40721600000000002,-0.008056,0.18199000000000001,0.179255,-0.002735,0.361763,0.359487,-0.002276,0.14999999999999999,0.050000000000000003,-0.1,0.40074900000000002,0.39989000000000002,-0.000859,0.51836199999999999,0.53264299999999998,0.014281,0.060343099999999997,0.042838300000000003,-0.0175048,0.00824053,0.016991085,0.008750555,0.0063159,0.002078605,-0.004237295,0.0029082000000000001,0.00183997,-0.00106823,0.00280255,0.0025260500000000002,-0.0002765,0.0031873000000000001,0.0030325999999999999,-0.0001547,0,0,0,0.0808894,0.0674667,-0.0134227,0.0603431,0.0428383,-0.0175048,0.745995148931751,0.634954725812882,-0.111040423118869,0.41527199999999997,0.40721600000000002,-0.008056,0.536916665,0.53989612,0.002979455,0,0.00060786,0.00060786,0.536916665,0.54050398,0.003587315,0.723514,0.718961,-0.004553,0.355072,0.349089,-0.005983,0.0089148,0.0094271,0.0005123,0.543753,0.538742,-0.005011
Moderate symmetric risk aversion,0.25,10,Specification-ModerateRiskAversion__Cost-0.25__Fee-American,Specification-ModerateRiskAversion__Cost-0.25__Fee-British,-3.9789999999999995E-13,-2.8419999999999999E-13,0.0000000000001137,3,3,0,1,1,0,1,1,0,0.478323,0.57174199999999997,0.093419,0.51075499999999996,0.45930599999999999,-0.051449,0.16905800000000001,0.228522,0.059464,0.47803899999999999,0.50164699999999995,0.023608,10.451599999999999,10.456799999999999,0.0052000000000003,9.4607700000000001,9.4510199999999998,-0.0097500000000004,19.912299999999998,19.907900000000001,-0.0043999999999969,0.087679400000000005,0.092139200000000004,0.0044598,1000.09,1000.08,-0.0099999999999909,999.50999999999999,999.375,-0.134999999999991,0,0,0,0.087679400000000005,0.092139200000000004,0.0044598,0,0,0,0,0,0,0,0,0,0,0,0,0.087679400000000005,0.092139200000000004,0.0044598,0.200317,0.18406400000000001,-0.016253,0.200937,0.17013200000000001,-0.030805,0.49892300000000001,0.54220900000000005,0.043286,0,0,0,0,0,0,0.83094199999999996,0.69446600000000003,-0.136476,0,0.0653385,0.0653385,0,0.0116731,0.0116731,0,0,0,0.088241799999999995,0.113885,0.0256432,0.080816499999999999,0.114637,0.0338205,0,0,0,1,1,0,0.830942,0.694466,-0.136476,0.830942,0.694466,-0.136476,0.087679400000000005,0.092139200000000004,0.0044598,0.495392575466,0.502855815394,0.007463239928,-0,0.0000564,0.0000564,0.495392575466,0.502912215394,0.007519639928,0.40188,0.340268,-0.061612,0.393043,0.346061,-0.046982,0.007586,0.0220629,0.0144769,0.401254,0.354196,-0.047058
Moderate symmetric risk aversion,0.5,10,Specification-ModerateRiskAversion__Cost-0.5__Fee-American,Specification-ModerateRiskAversion__Cost-0.5__Fee-British,0,-6.2529999999999997E-13,-0.0000000000006253,3,4,1,1,0.82186999999999999,-0.17813,1,0.58607399999999998,-0.413926,0.52543099999999998,0.657551,0.13212,0.46428599999999998,0.17822399999999999,-0.286062,0.21979499999999999,0.120924,-0.098871,0.55049499999999996,0.496112,-0.054383,10.419700000000001,10.430300000000001,0.0106000000000002,9.3973099999999992,9.4459499999999998,0.0486400000000007,19.817,19.876300000000001,0.0593000000000004,0.18296899999999999,0.123734,-0.059235,1000.08,1000.0599999999999,-0.0200000000000955,999.36500000000001,999.298,-0.0670000000000073,0,0,0,0.18296899999999999,0.123734,-0.059235,0,0,0,0,0,0,0,0,0,0,0,0,0.18296899999999999,0.123734,-0.059235,0.23754800000000001,0.18362600000000001,-0.053922,0.20832700000000001,0.17636599999999999,-0.031961,0.44723800000000002,0.31845299999999999,-0.128785,0,0.17813000000000001,0.17813,0,0.23579600000000001,0.235796,0.70553500000000002,0.26507700000000001,-0.440458,0,0.0791073,0.0791073,0.0746696,0.1209652,0.0462956,0,0.023104400000000001,0.0231044,0.098799100000000001,0.060932,-0.0378671,0.12099600000000001,0.059991700000000002,-0.0610043,0,0,0,1,0.586074,-0.413926,0.705535,0.265077,-0.440458,0.705535,0.452292713889372,-0.253242286110628,0.18296899999999999,0.123734,-0.059235,0.51120766233,0.501167465881,-0.010040196449,0,-0.000141045,-0.000141045,0.51120766233,0.501026420881,-0.010181241449,0.416659,0.352737,-0.063922,0.436512,0.330867,-0.105645,0.0385788,0.0363806,-0.0021982,0.445875,0.359992,-0.085883
Moderate symmetric risk aversion,1,10,Specification-ModerateRiskAversion__Cost-1__Fee-American,Specification-ModerateRiskAversion__Cost-1__Fee-British,-5.6840000000000001E-14,-5.1160000000000006E-13,-0.0000000000004548,3,3,0,1,0.71569000000000005,-0.28431,1,0.46029799999999998,-0.539702,0.49999300000000002,0.64347299999999996,0.14348,0.49999500000000002,0.37725999999999998,-0.122735,0.118738,0.022724999999999999,-0.096013,0.499996,0.56394999999999995,0.063954,10.3322,10.361800000000001,0.0296000000000003,9.3322000000000003,9.4550199999999993,0.122819999999999,19.664400000000001,19.816800000000001,0.1524,0.335621,0.18321599999999999,-0.152405,1000.0599999999999,1000.0599999999999,0,999.28099999999995,999.34900000000005,0.0680000000000973,0,0,0,0.335621,0.18321599999999999,-0.152405,0,0,0,0,0,0,0,0,0,0,0,0,0.335621,0.18321599999999999,-0.152405,0.26650400000000002,0.18082500000000001,-0.085679,0.25578699999999999,0.22387399999999999,-0.031913,0.49999300000000002,0.55000000000000004,0.050007,0,0.28431000000000001,0.28431,0,0.25539200000000001,0.255392,0.88126199999999999,0.171876,-0.709386,0,0.156779,0.156779,0,0.108919,0.108919,0,0,0,0.059369499999999999,0.0099090099999999993,-0.04946049,0.059368600000000001,0.012815500000000001,-0.0465531,0,0,0,1,0.460298,-0.539702,0.881262,0.171876,-0.709386,0.881262,0.373401578977097,-0.507860421022903,0.335621,0.18321599999999999,-0.152405,0.499993431166,0.4716583,-0.028335131166,-0,0.000871947,0.000871947,0.499993431166,0.472530247,-0.027463184166,0.511581,0.447754,-0.063827,0.511572,0.328143,-0.183429,0.0214296,0.0335025,0.0120729,0.522291,0.404699,-0.117592
Moderate symmetric risk aversion,1,15,Specification-ModerateRiskAversion__Cost-1__Fee-American__Offers-15,Specification-ModerateRiskAversion__Cost-1__Fee-British__Offers-15,3.9789999999999995E-13,-2.8419999999999999E-13,-0.0000000000006821,6,7,1,1,0.71569000000000005,-0.28431,1,0.418848,-0.581152,0.49999300000000002,0.63519499999999995,0.135202,0.49999500000000002,0.33285199999999998,-0.167143,0.118738,0.036669,-0.082069,0.499996,0.50939100000000004,0.009395,10.3322,10.3804,0.0481999999999996,9.3322000000000003,9.4384099999999993,0.106209999999999,19.664400000000001,19.8188,0.154399999999999,0.335621,0.18118100000000001,-0.15444,1000.0700000000001,1000.0599999999999,-0.0100000000001046,999.29399999999998,999.29899999999998,0.0049999999999955,0,0,0,0.335621,0.18118100000000001,-0.15444,0,0,0,0,0,0,0,0,0,0,0,0,0.335621,0.18118100000000001,-0.15444,0.26993699999999998,0.18929599999999999,-0.080641,0.25922000000000001,0.21119299999999999,-0.048027,0.49999300000000002,0.5,0.000007,0,0.28431000000000001,0.28431,0,0.29684199999999999,0.296842,0.88126199999999999,0.123615,-0.757647,0,0.142834,0.142834,0,0.115729,0.115729,0,0,0,0.059369499999999999,0.017990200000000001,-0.0413793,0.059368600000000001,0.018678899999999998,-0.0406897,0,0,0,1,0.418848,-0.581152,0.881262,0.123615,-0.757647,0.881262,0.295130930552372,-0.586131069447628,0.335621,0.18118100000000001,-0.15444,0.499993431166,0.4930574,-0.006936031166,-0,0.00020661,0.00020661,0.499993431166,0.49326401,-0.006729421166,0.518446,0.422392,-0.096054,0.518437,0.341099,-0.177338,0.0214296,0.0374884,0.0160588,0.529157,0.400489,-0.128668
