Costs Multiplier,Fee Regime,Number of Offers,Baseline Specification,Comparison Specification,Baseline OptionSetName,Comparison OptionSetName,Baseline Exploitability,Comparison Exploitability,Difference (Comparison - Baseline) Exploitability,Baseline Calculation Time,Comparison Calculation Time,Difference (Comparison - Baseline) Calculation Time,Baseline P Files,Comparison P Files,Difference (Comparison - Baseline) P Files,Baseline D Answers,Comparison D Answers,Difference (Comparison - Baseline) D Answers,Baseline P Offer,Comparison P Offer,Difference (Comparison - Baseline) P Offer,Baseline D Offer,Comparison D Offer,Difference (Comparison - Baseline) D Offer,Baseline Trial,Comparison Trial,Difference (Comparison - Baseline) Trial,Baseline P Win Probability,Comparison P Win Probability,Difference (Comparison - Baseline) P Win Probability,Baseline P Wealth,Comparison P Wealth,Difference (Comparison - Baseline) P Wealth,Baseline D Wealth,Comparison D Wealth,Difference (Comparison - Baseline) D Wealth,Baseline Total Wealth,Comparison Total Wealth,Difference (Comparison - Baseline) Total Wealth,Baseline Wealth Loss,Comparison Wealth Loss,Difference (Comparison - Baseline) Wealth Loss,Baseline P Welfare,Comparison P Welfare,Difference (Comparison - Baseline) P Welfare,Baseline D Welfare,Comparison D Welfare,Difference (Comparison - Baseline) D Welfare,Baseline Pre-Dispute Social Welfare Loss,Comparison Pre-Dispute Social Welfare Loss,Difference (Comparison - Baseline) Pre-Dispute Social Welfare Loss,Baseline Social Welfare Loss,Comparison Social Welfare Loss,Difference (Comparison - Baseline) Social Welfare Loss,Baseline Opportunity Cost,Comparison Opportunity Cost,Difference (Comparison - Baseline) Opportunity Cost,Baseline Harm Cost,Comparison Harm Cost,Difference (Comparison - Baseline) Harm Cost,Baseline Truly Liable Harm Cost,Comparison Truly Liable Harm Cost,Difference (Comparison - Baseline) Truly Liable Harm Cost,Baseline Truly Not Liable Harm Cost,Comparison Truly Not Liable Harm Cost,Difference (Comparison - Baseline) Truly Not Liable Harm Cost,Baseline Expenditures,Comparison Expenditures,Difference (Comparison - Baseline) Expenditures,Baseline Defendant Excess Net Monetary Burden,Comparison Defendant Excess Net Monetary Burden,Difference (Comparison - Baseline) Defendant Excess Net Monetary Burden,Baseline Plaintiff Net Recovery Shortfall,Comparison Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Plaintiff Net Recovery Shortfall,Baseline Value If Settled,Comparison Value If Settled,Difference (Comparison - Baseline) Value If Settled,Baseline No Suit,Comparison No Suit,Difference (Comparison - Baseline) No Suit,Baseline No Answer,Comparison No Answer,Difference (Comparison - Baseline) No Answer,Baseline Settles,Comparison Settles,Difference (Comparison - Baseline) Settles,Baseline P Abandons,Comparison P Abandons,Difference (Comparison - Baseline) P Abandons,Baseline D Defaults,Comparison D Defaults,Difference (Comparison - Baseline) D Defaults,Baseline Mutual Give-Up Probability Before 50/50 Allocation,Comparison Mutual Give-Up Probability Before 50/50 Allocation,Difference (Comparison - Baseline) Mutual Give-Up Probability Before 50/50 Allocation,Baseline P Loses,Comparison P Loses,Difference (Comparison - Baseline) P Loses,Baseline P Wins,Comparison P Wins,Difference (Comparison - Baseline) P Wins,Baseline Appropriation,Comparison Appropriation,Difference (Comparison - Baseline) Appropriation,Baseline Reaches Bargaining,Comparison Reaches Bargaining,Difference (Comparison - Baseline) Reaches Bargaining,Baseline Settlement Unconditional,Comparison Settlement Unconditional,Difference (Comparison - Baseline) Settlement Unconditional,Baseline Settlement Conditional on Reaching Bargaining,Comparison Settlement Conditional on Reaching Bargaining,Difference (Comparison - Baseline) Settlement Conditional on Reaching Bargaining,Baseline Real Litigation Costs,Comparison Real Litigation Costs,Difference (Comparison - Baseline) Real Litigation Costs,Baseline Liability Transfer to Plaintiff,Comparison Liability Transfer to Plaintiff,Difference (Comparison - Baseline) Liability Transfer to Plaintiff,Baseline Fee-Shifting Transfer to Plaintiff,Comparison Fee-Shifting Transfer to Plaintiff,Difference (Comparison - Baseline) Fee-Shifting Transfer to Plaintiff,Baseline Total Net Transfer to Plaintiff,Comparison Total Net Transfer to Plaintiff,Difference (Comparison - Baseline) Total Net Transfer to Plaintiff,Baseline Meritorious-Plaintiff Net Recovery Shortfall,Comparison Meritorious-Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Meritorious-Plaintiff Net Recovery Shortfall,Baseline Nonliable-Defendant Net Burden,Comparison Nonliable-Defendant Net Burden,Difference (Comparison - Baseline) Nonliable-Defendant Net Burden,Baseline Liable-Defendant Excess Net Burden Above Damages,Comparison Liable-Defendant Excess Net Burden Above Damages,Difference (Comparison - Baseline) Liable-Defendant Excess Net Burden Above Damages,Baseline Net Outcome Fidelity Loss,Comparison Net Outcome Fidelity Loss,Difference (Comparison - Baseline) Net Outcome Fidelity Loss
2,American,10,Baseline,Center-weighted continuous merits,Specification-Baseline__Cost-2__Fee-American,Specification-CenterWeightedContinuousMerits__Cost-2__Fee-American,-2.6650000000000001E-15,1.173E-05,0.0000117300000027,348,238,-110,0.71569000000000005,0.75590999999999997,0.0402199999999999,0.256193,0.41631000000000001,0.160117,0.40551599999999999,0.44987100000000002,0.044355,0.050000000000000003,0.14999999999999999,0.1,0.118738,0.18345600000000001,0.064718,0.499996,0.58072900000000005,0.0807330000000001,10.275399999999999,10.199400000000001,-0.0759999999999987,9.3617799999999995,9.3388200000000001,-0.0229599999999994,19.6372,19.5383,-0.0989000000000004,0.36280800000000002,0.46173900000000001,0.098931,10.275399999999999,10.199400000000001,-0.0759999999999987,9.3617799999999995,9.3388200000000001,-0.0229599999999994,0,0,0,0.36280800000000002,0.46173900000000001,0.098931,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.46173900000000001,0.098931,0.23644699999999999,0.297122,0.060675,0.27476499999999998,0.34406700000000001,0.069302,0.050000000000000003,0.14999999999999999,0.1,0.28431000000000001,0.24409,-0.04022,0.45949699999999999,0.33960000000000001,-0.119897,0.13745499999999999,0.23263800000000001,0.095183,0,0,0,0,0.000216939,0.000216939,0,0,0,0.059369499999999999,0.076917700000000006,0.0175482,0.059368600000000001,0.10653799999999999,0.0471694,0,0,0,0.256193,0.41631,0.160117,0.137455,0.232638,0.095183,0.536529101107368,0.558809540967068,0.0222804398597001,0.36280800000000002,0.46173900000000001,0.098931,0.52573835,0.481250639,-0.044487711,-0,0,0,0.52573835,0.481250639,-0.044487711,0.549536,0.68814,0.138604,0.430029,0.514753,0.084724,0.0428593,0.079487,0.0366277,0.511212,0.641189,0.129977
2,American,10,Baseline,Direct binary-state signals,Specification-Baseline__Cost-2__Fee-American,Specification-DirectBinaryStateSignals__Cost-2__Fee-American,-2.6650000000000001E-15,-2.6650000000000001E-15,0,348,314,-34,0.71569000000000005,0.77381999999999995,0.0581299999999999,0.256193,0.32701200000000002,0.070819,0.40551599999999999,0.39657100000000001,-0.008945,0.050000000000000003,0.14999999999999999,0.1,0.118738,0.076777999999999999,-0.04196,0.499996,0.44438899999999998,-0.055607,10.275399999999999,10.2982,0.0228000000000002,9.3617799999999995,9.3254300000000008,-0.0363499999999988,19.6372,19.623699999999999,-0.0135000000000005,0.36280800000000002,0.37631599999999998,0.013508,10.275399999999999,10.2982,0.0228000000000002,9.3617799999999995,9.3254300000000008,-0.0363499999999988,0,0,0,0.36280800000000002,0.37631599999999998,0.013508,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.37631599999999998,0.013508,0.23644699999999999,0.19328000000000001,-0.043167,0.27476499999999998,0.18248800000000001,-0.092277,0.050000000000000003,0.14999999999999999,0.1,0.28431000000000001,0.22617999999999999,-0.05813,0.45949699999999999,0.44680799999999998,-0.012689,0.13745499999999999,0.20909800000000001,0.071643,0,0,0,0,0.0411367,0.0411367,0,0,0,0.059369499999999999,0.042658399999999999,-0.0167111,0.059368600000000001,0.034119099999999999,-0.0252495,0,0,0,0.256193,0.327012,0.070819,0.137455,0.209098,0.071643,0.536529101107368,0.639419960123787,0.102890859016419,0.36280800000000002,0.37631599999999998,0.013508,0.52573835,0.5534285,0.02769015,-0,-0,0,0.52573835,0.5534285,0.02769015,0.549536,0.364977,-0.184559,0.430029,0.330213,-0.099816,0.0428593,0.0563457,0.0134864,0.511212,0.375768,-0.135444
2,American,10,Baseline,High noise,Specification-Baseline__Cost-2__Fee-American,Specification-HighNoise__Cost-2__Fee-American,-2.6650000000000001E-15,3.5529999999999999E-15,0.0000000000000062,348,381,33,0.71569000000000005,1,0.28431,0.256193,0.84442899999999999,0.588236,0.40551599999999999,0.60281799999999996,0.197302,0.050000000000000003,0.45394000000000001,0.40394,0.118738,0.33426499999999998,0.215527,0.499996,0.46959899999999999,-0.030397,10.275399999999999,10.1913,-0.0840999999999994,9.3617799999999995,9.0548000000000002,-0.306979999999999,19.6372,19.246099999999998,-0.391100000000002,0.36280800000000002,0.753888,0.39108,10.275399999999999,10.1913,-0.0840999999999994,9.3617799999999995,9.0548000000000002,-0.306979999999999,0,0,0,0.36280800000000002,0.753888,0.39108,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.753888,0.39108,0.23644699999999999,0.498836,0.262389,0.27476499999999998,0.352628,0.077863,0.050000000000000003,0.54697300000000004,0.496973,0.28431000000000001,0,-0.28431,0.45949699999999999,0.15557099999999999,-0.303926,0.13745499999999999,0.51016399999999995,0.372709,0,0,0,0,0,0,0,0,0,0.059369499999999999,0.17729400000000001,0.1179245,0.059368600000000001,0.156971,0.0976024,0,0,0,0.256193,0.844429,0.588236,0.137455,0.510164,0.372709,0.536529101107368,0.60415262858097,0.067623527473602,0.36280800000000002,0.753888,0.39108,0.52573835,0.591587933572,0.065849583572,-0,-0,0,0.52573835,0.591587933572,0.065849583572,0.549536,0.705261,0.155725,0.430029,0.877471,0.447442,0.0428593,0.120195,0.0773357,0.511212,0.851464,0.340252
2,American,10,Baseline,Low noise,Specification-Baseline__Cost-2__Fee-American,Specification-LowNoise__Cost-2__Fee-American,-2.6650000000000001E-15,0,0.0000000000000027,348,237,-111,0.71569000000000005,0.60011000000000003,-0.11558,0.256193,0.12007,-0.136123,0.40551599999999999,0.43018299999999998,0.024667,0.050000000000000003,0.050000000000000003,0,0.118738,0.056432000000000003,-0.062306,0.499996,0.50000199999999995,0.000006,10.275399999999999,10.314500000000001,0.0391000000000012,9.3617799999999995,9.4356100000000005,0.073830000000001,19.6372,19.7501,0.1129,0.36280800000000002,0.249913,-0.112895,10.275399999999999,10.314500000000001,0.0391000000000012,9.3617799999999995,9.4356100000000005,0.073830000000001,0,0,0,0.36280800000000002,0.249913,-0.112895,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.249913,-0.112895,0.23644699999999999,0.17121500000000001,-0.065232,0.27476499999999998,0.25518299999999999,-0.019582,0.050000000000000003,0.050000000000000003,0,0.28431000000000001,0.39989000000000002,0.11558,0.45949699999999999,0.48004000000000002,0.020543,0.13745499999999999,0.063637600000000002,-0.0738174,0,0,0,0,0,0,0,0,0,0.059369499999999999,0.028216100000000001,-0.0311534,0.059368600000000001,0.0282163,-0.0311523,0,0,0,0.256193,0.12007,-0.136123,0.137455,0.0636376,-0.0738174,0.536529101107368,0.530004164237528,-0.0065249368698399,0.36280800000000002,0.249913,-0.112895,0.52573835,0.51143818,-0.0143001700000001,-0,0,0,0.52573835,0.51143818,-0.0143001700000001,0.549536,0.510357,-0.0391790000000001,0.430029,0.32385,-0.106179,0.0428593,0.0185855,-0.0242738,0.511212,0.426398,-0.084814
2,American,10,Baseline,Low noise plus moderate risk aversion,Specification-Baseline__Cost-2__Fee-American,Specification-LowNoiseModerateRiskAversion__Cost-2__Fee-American,-2.6650000000000001E-15,2.2739999999999997E-13,0.0000000000002301,348,4414,4066,0.71569000000000005,0.60011000000000003,-0.11558,0.256193,0.099036899999999997,-0.1571561,0.40551599999999999,0.33138699999999999,-0.074129,0.050000000000000003,0.17882600000000001,0.128826,0.118738,0.013238,-0.1055,0.499996,0.376471,-0.123525,10.275399999999999,10.3477,0.0723000000000003,9.3617799999999995,9.4346300000000003,0.0728500000000007,19.6372,19.782299999999999,0.145099999999999,0.36280800000000002,0.21768699999999999,-0.145121,10.275399999999999,1000.0599999999999,989.7846,9.3617799999999995,999.31899999999996,989.95722,0,0,0,0.36280800000000002,0.21768699999999999,-0.145121,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.21768699999999999,-0.145121,0.23644699999999999,0.16783999999999999,-0.068607,0.27476499999999998,0.23927999999999999,-0.035485,0.050000000000000003,0.12628200000000001,0.076282,0.28431000000000001,0.39989000000000002,0.11558,0.45949699999999999,0.50107299999999999,0.041576,0.13745499999999999,0.0611552,-0.0762998,0,0.006731,0.006731,0,0.0179127,0.0179127,0,0,0,0.059369499999999999,0.0082542499999999994,-0.05111525,0.059368600000000001,0.0049836999999999998,-0.0543849,0,0,0,0.256193,0.0990369,-0.1571561,0.137455,0.0611552,-0.0762998,0.536529101107368,0.617499134161106,0.0809700330537381,0.36280800000000002,0.21768699999999999,-0.145121,0.52573835,0.5316922009664,0.0059538509664,-0,-0,0,0.52573835,0.5316922009664,0.0059538509664,0.549536,0.478552,-0.070984,0.430029,0.326831,-0.103198,0.0428593,0.0088544,-0.0340049,0.511212,0.40712,-0.104092
2,American,10,Baseline,Mandatory filing and answering,Specification-Baseline__Cost-2__Fee-American,Specification-MandatoryFilingAndAnswering__Cost-2__Fee-American,-2.6650000000000001E-15,-7.1050000000000001E-15,-0.0000000000000044,348,430,82,0.71569000000000005,1,0.28431,0.256193,1,0.743807,0.40551599999999999,0.75691399999999998,0.351398,0.050000000000000003,0.243066,0.193066,0.118738,0.28797400000000001,0.169236,0.499996,0.499996,0,10.275399999999999,10.1136,-0.161799999999999,9.3617799999999995,9.1136199999999992,-0.24816,19.6372,19.2272,-0.41,0.36280800000000002,0.77278400000000003,0.409976,10.275399999999999,10.1136,-0.161799999999999,9.3617799999999995,9.1136199999999992,-0.24816,0,0,0,0.36280800000000002,0.77278400000000003,0.409976,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.77278400000000003,0.409976,0.23644699999999999,0.46366099999999999,0.227214,0.27476499999999998,0.336592,0.061827,0.050000000000000003,0.49997599999999998,0.449976,0.28431000000000001,0,-0.28431,0.45949699999999999,0,-0.459497,0.13745499999999999,0.425456,0.288001,0,0.1432828,0.1432828,0,0.1432868,0.1432868,0,0.0136916,0.0136916,0.059369499999999999,0.143988,0.0846185,0.059368600000000001,0.143986,0.0846174,0,0,0,0.256193,1,0.743807,0.137455,0.425456,0.288001,0.536529101107368,0.425456,-0.111073101107368,0.36280800000000002,0.77278400000000003,0.409976,0.52573835,0.499990589056,-0.025747760944,-0,-0,0,0.52573835,0.499990589056,-0.025747760944,0.549536,0.673193,0.123657,0.430029,0.67318,0.243151,0.0428593,0.254137,0.2112777,0.511212,0.800253,0.289041
2,American,10,Baseline,Mandatory filing and answering; no later exit,Specification-Baseline__Cost-2__Fee-American,Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-American,-2.6650000000000001E-15,8.8820000000000011E-16,0.0000000000000036,348,53,-295,0.71569000000000005,1,0.28431,0.256193,1,0.743807,0.40551599999999999,0.49999500000000002,0.094479,0.050000000000000003,0.499996,0.449996,0.118738,0.118738,0,0.499996,0.499996,0,10.275399999999999,10.164400000000001,-0.110999999999999,9.3617799999999995,9.1643799999999995,-0.1974,19.6372,19.328800000000001,-0.308399999999999,0.36280800000000002,0.67124300000000003,0.308435,10.275399999999999,10.164400000000001,-0.110999999999999,9.3617799999999995,9.1643799999999995,-0.1974,0,0,0,0.36280800000000002,0.67124300000000003,0.308435,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.67124300000000003,0.308435,0.23644699999999999,0.39640199999999998,0.159955,0.27476499999999998,0.36028700000000002,0.085522,0.050000000000000003,0.49999500000000002,0.449995,0.28431000000000001,0,-0.28431,0.45949699999999999,0,-0.459497,0.13745499999999999,0.88126199999999999,0.743807,0,0,0,0,0,0,0,0,0,0.059369499999999999,0.059369499999999999,0,0.059368600000000001,0.059368600000000001,0,0,0,0,0.256193,1,0.743807,0.137455,0.881262,0.743807,0.536529101107368,0.881262,0.344732898892632,0.36280800000000002,0.67124300000000003,0.308435,0.52573835,0.49999519369,-0.02574315631,-0,-0,0,0.52573835,0.49999519369,-0.02574315631,0.549536,0.720582,0.171046,0.430029,0.720575,0.290546,0.0428593,0.0722199,0.0293606,0.511212,0.756689,0.245477
2,American,10,Baseline,Moderate symmetric risk aversion,Specification-Baseline__Cost-2__Fee-American,Specification-ModerateRiskAversion__Cost-2__Fee-American,-2.6650000000000001E-15,0,0.0000000000000027,348,2757,2409,0.71569000000000005,0.60758999999999996,-0.1081,0.256193,0.15437699999999999,-0.101816,0.40551599999999999,0.37753599999999998,-0.02798,0.050000000000000003,0.050000000000000003,0,0.118738,0.028485,-0.090253,0.499996,0.53145399999999998,0.031458,10.275399999999999,10.2995,0.0241000000000007,9.3617799999999995,9.4548400000000008,0.0930600000000013,19.6372,19.754300000000001,0.117100000000001,0.36280800000000002,0.24568100000000001,-0.117127,10.275399999999999,1000.05,989.7746,9.3617799999999995,999.327,989.96522,0,0,0,0.36280800000000002,0.24568100000000001,-0.117127,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.24568100000000001,-0.117127,0.23644699999999999,0.173233,-0.063214,0.27476499999999998,0.26854699999999998,-0.006218,0.050000000000000003,0.050000000000000003,0,0.28431000000000001,0.39240999999999998,0.1081,0.45949699999999999,0.45321299999999998,-0.006284,0.13745499999999999,0.089530200000000004,-0.0479248,0,0.018890465,0.018890465,0,0.017471765,0.017471765,0,0.00562073,0.00562073,0.059369499999999999,0.0133464,-0.0460231,0.059368600000000001,0.0151383,-0.0442303,0,0,0,0.256193,0.154377,-0.101816,0.137455,0.0895302,-0.0479248,0.536529101107368,0.579945199090538,0.04341609798317,0.36280800000000002,0.24568100000000001,-0.117127,0.52573835,0.490299575,-0.035438775,-0,0,0,0.52573835,0.490299575,-0.035438775,0.549536,0.537102,-0.0124340000000001,0.430029,0.328945,-0.101084,0.0428593,0.0175174,-0.0253419,0.511212,0.44178,-0.069432
2,American,10,Baseline,Polarized continuous merits,Specification-Baseline__Cost-2__Fee-American,Specification-PolarizedContinuousMerits__Cost-2__Fee-American,-2.6650000000000001E-15,-8.8820000000000011E-16,0.0000000000000018,348,392,44,0.71569000000000005,0.58226999999999995,-0.13342,0.256193,0.130798,-0.125395,0.40551599999999999,0.51464299999999996,0.109127,0.050000000000000003,0.050000000000000003,0,0.118738,0.077547000000000005,-0.041191,0.499996,0.50477799999999995,0.004782,10.275399999999999,10.295299999999999,0.0198999999999998,9.3617799999999995,9.4442199999999996,0.0824400000000001,19.6372,19.739599999999999,0.102399999999999,0.36280800000000002,0.26044899999999999,-0.102359,10.275399999999999,10.295299999999999,0.0198999999999998,9.3617799999999995,9.4442199999999996,0.0824400000000001,0,0,0,0.36280800000000002,0.26044899999999999,-0.102359,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.26044899999999999,-0.102359,0.23644699999999999,0.145926,-0.090521,0.27476499999999998,0.24330199999999999,-0.031463,0.050000000000000003,0.050000000000000003,0,0.28431000000000001,0.41772999999999999,0.13342,0.45949699999999999,0.45147199999999998,-0.008025,0.13745499999999999,0.053251100000000003,-0.0842039,0,0,0,0,0,0,0,0,0,0.059369499999999999,0.038403100000000003,-0.0209664,0.059368600000000001,0.039144199999999997,-0.0202244,0,0,0,0.256193,0.130798,-0.125395,0.137455,0.0532511,-0.0842039,0.536529101107368,0.407124726677778,-0.12940437442959,0.36280800000000002,0.26044899999999999,-0.102359,0.52573835,0.493278755,-0.032459595,-0,0,0,0.52573835,0.493278755,-0.032459595,0.549536,0.486605,-0.062931,0.430029,0.262236,-0.167793,0.0428593,0.0296159,-0.0132434,0.511212,0.389228,-0.121984
2,American,10,Baseline,Truth-conditioned latent merits,Specification-Baseline__Cost-2__Fee-American,Specification-TruthConditionedLatentMerits__Cost-2__Fee-American,-2.6650000000000001E-15,5.3290000000000004E-15,0.000000000000008,348,380,32,0.71569000000000005,0.70494999999999997,-0.0107400000000001,0.256193,0.24255499999999999,-0.013638,0.40551599999999999,0.39502900000000002,-0.010487,0.050000000000000003,0.050000000000000003,0,0.118738,0.109058,-0.00968,0.499996,0.49999700000000002,0.000001,10.275399999999999,10.279400000000001,0.0040000000000013,9.3617799999999995,9.3709199999999999,0.0091400000000004,19.6372,19.650300000000001,0.0131000000000014,0.36280800000000002,0.349686,-0.013122,10.275399999999999,10.279400000000001,0.0040000000000013,9.3617799999999995,9.3709199999999999,0.0091400000000004,0,0,0,0.36280800000000002,0.349686,-0.013122,0,0,0,0,0,0,0,0,0,0,0,0,0.36280800000000002,0.349686,-0.013122,0.23644699999999999,0.193608,-0.042839,0.27476499999999998,0.23930799999999999,-0.035457,0.050000000000000003,0.050000000000000003,0,0.28431000000000001,0.29504999999999998,0.01074,0.45949699999999999,0.462395,0.002898,0.13745499999999999,0.13349800000000001,-0.003957,0,0,0,0,0,0,0,0,0,0.059369499999999999,0.0545292,-0.0048403,0.059368600000000001,0.054528399999999998,-0.0048402,0,0,0,0.256193,0.242555,-0.013638,0.137455,0.133498,-0.003957,0.536529101107368,0.550382387499742,0.013853286392374,0.36280800000000002,0.349686,-0.013122,0.52573835,0.5235983,-0.0021400500000001,-0,-0,0,0.52573835,0.5235983,-0.0021400500000001,0.549536,0.478624,-0.070912,0.430029,0.343715,-0.086314,0.0428593,0.0434954,0.0006361,0.511212,0.432916,-0.078296
2,British,10,Baseline,All litigation costs avoidable at bargaining,Specification-Baseline__Cost-2__Fee-British,Specification-AllCostsAvoidable__Cost-2__Fee-British,-1.7760000000000001E-15,3.5529999999999999E-15,0.0000000000000053,283,320,37,0.71569000000000005,1,0.28431,0.281335,1,0.718665,0.47399000000000002,0.87759500000000001,0.403605,0.050000000000000003,0.122403,0.072403,0.097638000000000003,0.118738,0.0211,0.50893600000000006,0.499996,-0.0089400000000001,10.2721,10.428699999999999,0.156599999999999,9.3702100000000002,9.4287700000000001,0.0585599999999999,19.642299999999999,19.857500000000002,0.215200000000003,0.35769000000000001,0.142486,-0.215204,10.2721,10.428699999999999,0.156599999999999,9.3702100000000002,9.4287700000000001,0.0585599999999999,0,0,0,0.35769000000000001,0.142486,-0.215204,0,0,0,0,0,0,0,0,0,0,0,0,0.35769000000000001,0.142486,-0.215204,0.244639,0.21365500000000001,-0.030984,0.270625,0.17079800000000001,-0.099827,0.050000000000000003,0.49999300000000002,0.449993,0.28431000000000001,0,-0.28431,0.43435499999999999,0,-0.434355,0.13212299999999999,0.16078899999999999,0.028666,0.02717626,0.3602435,0.33306724,0.02439846,0.3602295,0.33583104,0.0034097200000000002,0.104869,0.10145928,0.047946299999999997,0.059369499999999999,0.0114232,0.049691300000000001,0.059368600000000001,0.0096773,0,0,0,0.281335,1,0.718665,0.132123,0.160789,0.028666,0.469628734426929,0.160789,-0.308839734426929,0.35769000000000001,0.142486,-0.215204,0.51505091,0.499991474477,-0.015059435523,0.001047,-0.00000054,-0.00104754,0.51609791,0.499990934477,-0.0161069755230001,0.541258,0.341601,-0.199657,0.407802,0.341588,-0.066214,0.0814723,0.0857185,0.0042462,0.515264,0.384453,-0.130811
2,British,10,Baseline,All litigation costs sunk before bargaining,Specification-Baseline__Cost-2__Fee-British,Specification-AllCostsSunk__Cost-2__Fee-British,-1.7760000000000001E-15,0,0.0000000000000018,283,175,-108,0.71569000000000005,0.58819200000000005,-0.127498,0.281335,0.108319,-0.173016,0.47399000000000002,0.64142999999999994,0.16744,0.050000000000000003,0.050000000000000003,0,0.097638000000000003,0.071180999999999994,-0.026457,0.50893600000000006,0.42231800000000003,-0.086618,10.2721,10.152200000000001,-0.119899999999999,9.3702100000000002,9.4298500000000001,0.0596399999999999,19.642299999999999,19.582100000000001,-0.0601999999999983,0.35769000000000001,0.41790699999999997,0.060217,10.2721,10.152200000000001,-0.119899999999999,9.3702100000000002,9.4298500000000001,0.0596399999999999,0,0,0,0.35769000000000001,0.41790699999999997,0.060217,0,0,0,0,0,0,0,0,0,0,0,0,0.35769000000000001,0.41790699999999997,0.060217,0.244639,0.19678000000000001,-0.047859,0.270625,0.36811300000000002,0.097488,0.050000000000000003,0.050000000000000003,0,0.28431000000000001,0.41180800000000001,0.127498,0.43435499999999999,0.47987200000000002,0.045517,0.13212299999999999,0.037137799999999999,-0.0949852,0.02717626,0,-0.02717626,0.02439846,0,-0.02439846,0.0034097200000000002,0,-0.00340972,0.047946299999999997,0.041120200000000003,-0.0068261,0.049691300000000001,0.0300612,-0.0196301,0,0,0,0.281335,0.108319,-0.173016,0.132123,0.0371378,-0.0949852,0.469628734426929,0.342855824001329,-0.1267729104256,0.35769000000000001,0.41790699999999997,0.060217,0.51505091,0.51179009,-0.0032608200000001,0.001047,-0.0066354,-0.0076824,0.51609791,0.50515469,-0.01094322,0.541258,0.736237,0.194979,0.407802,0.353402,-0.0544,0.0814723,0.0401542,-0.0413181,0.515264,0.564893,0.0496289999999999
2,British,10,Baseline,Center-weighted continuous merits,Specification-Baseline__Cost-2__Fee-British,Specification-CenterWeightedContinuousMerits__Cost-2__Fee-British,-1.7760000000000001E-15,5.3290000000000004E-15,0.0000000000000071,283,343,60,0.71569000000000005,0.75590999999999997,0.0402199999999999,0.281335,0.35230099999999998,0.070966,0.47399000000000002,0.50104700000000002,0.027057,0.050000000000000003,0.050000000000000003,0,0.097638000000000003,0.152727,0.055089,0.50893600000000006,0.49999700000000002,-0.008939,10.2721,10.2464,-0.0257000000000005,9.3702100000000002,9.3295200000000005,-0.0406899999999997,19.642299999999999,19.575900000000001,-0.066399999999998,0.35769000000000001,0.424099,0.066409,10.2721,10.2464,-0.0257000000000005,9.3702100000000002,9.3295200000000005,-0.0406899999999997,0,0,0,0.35769000000000001,0.424099,0.066409,0,0,0,0,0,0,0,0,0,0,0,0,0.35769000000000001,0.424099,0.066409,0.244639,0.31434600000000001,0.069707,0.270625,0.30705399999999999,0.036429,0.050000000000000003,0.050000000000000003,0,0.28431000000000001,0.24409,-0.04022,0.43435499999999999,0.403609,-0.030746,0.13212299999999999,0.15742900000000001,0.025306,0.02717626,0.011013245,-0.016163015,0.02439846,0.031132145,0.006733685,0.0034097200000000002,0.0011592900000000001,-0.00225043,0.047946299999999997,0.076363799999999996,0.0284175,0.049691300000000001,0.076363,0.0266717,0,0,0,0.281335,0.352301,0.070966,0.132123,0.157429,0.025306,0.469628734426929,0.446859361738968,-0.022769372687961,0.35769000000000001,0.424099,0.066409,0.51505091,0.518975595,0.003924685,0.001047,-0.00000048,-0.00104748,0.51609791,0.518975115,0.002877205,0.541258,0.614113,0.072855,0.407802,0.511374,0.103572,0.0814723,0.117315,0.0358427,0.515264,0.6214,0.106136
